Timestamp,voltage, Resistance
2024-09-21 22:52:08,0.013696497679,0.000045187397
2024-09-21 22:52:09,0.013696497679,0.000045187397
2024-09-21 22:52:10,0.014502173424,0.000047845488
2024-09-21 22:52:11,0.013696497679,0.000045187397
2024-09-21 22:52:12,0.014502173424,0.000047845488
2024-09-21 22:52:13,0.014502173424,0.000047845488
2024-09-21 22:52:14,0.014502173424,0.000047845488
2024-09-21 22:52:15,0.013696497679,0.000045187397
2024-09-21 22:52:16,0.014502173424,0.000047845488
2024-09-21 22:52:17,0.013696497679,0.000045187397
2024-09-21 22:52:18,0.013696497679,0.000045187397
2024-09-21 22:52:19,0.014502173424,0.000047845488
2024-09-21 22:52:20,0.012890821648,0.000042529316
2024-09-21 22:52:21,0.014502173424,0.000047845488
2024-09-21 22:52:23,0.013696497679,0.000045187397
2024-09-21 23:06:32,0.013696497679,0.000045187397
2024-09-21 23:06:33,0.014502173424,0.000047845488
2024-09-21 23:06:34,0.016113526821,0.000053161650
2024-09-21 23:06:35,0.015307849884,0.000050503569
2024-09-21 23:06:36,0.014502173424,0.000047845488
2024-09-21 23:06:37,0.013696497679,0.000045187397
2024-09-21 23:06:38,0.015307849884,0.000050503569
2024-09-21 23:06:39,0.015307849884,0.000050503569
2024-09-21 23:06:40,0.014502173424,0.000047845488
2024-09-21 23:06:41,0.013696497679,0.000045187397
2024-09-21 23:06:42,0.018530554771,0.000061135888
2024-09-21 23:06:43,0.013696497679,0.000045187397
2024-09-21 23:06:44,0.014502173424,0.000047845488
2024-09-21 23:06:46,0.016113526821,0.000053161650
2024-09-21 23:06:47,0.015307849884,0.000050503569
2024-09-21 23:06:48,0.015307849884,0.000050503569
2024-09-21 23:06:49,0.014502173424,0.000047845488
2024-09-21 23:06:50,0.014502173424,0.000047845488
2024-09-21 23:06:51,0.012890821648,0.000042529316
2024-09-21 23:06:52,0.016919202805,0.000055819731
2024-09-21 23:06:53,0.015307849884,0.000050503569
2024-09-21 23:06:54,0.014502173424,0.000047845488
2024-09-21 23:06:55,0.014502173424,0.000047845488
2024-09-21 23:06:56,0.013696497679,0.000045187397
2024-09-21 23:06:57,0.011279468536,0.000037213154
2024-09-21 23:06:58,0.017724878788,0.000058477812
